FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,State,County,Location,NAICS
3857211,Carbon Dioxide,air,21766791.0709172,kg,2.0061024148758553,NEI,2020,110011575456,Pennsylvania,Berks,42011,331314
3857211,Carbon Monoxide,air,14832.742654421998,kg,1.9817067576741711,NEI,2020,110011575456,Pennsylvania,Berks,42011,331314
3857211,Nitrogen Oxides,air,19642.999019798,kg,1.8733552859458633,NEI,2020,110011575456,Pennsylvania,Berks,42011,331314
3857211,PM2.5 Primary (Filt + Cond),air,11635.01124672733,kg,2.0,NEI,2020,110011575456,Pennsylvania,Berks,42011,331314
3857211,Sulfur Dioxide,air,115.93820977200002,kg,2.0907668231611893,NEI,2020,110011575456,Pennsylvania,Berks,42011,331314
3857211,Volatile Organic Compounds,air,24831.642140228003,kg,3.717359218477141,NEI,2020,110011575456,Pennsylvania,Berks,42011,331314
3865011,Volatile Organic Compounds,air,17236.51006,kg,4.0,NEI,2020,110000333951,Pennsylvania,Lancaster,42071,331318
3984811,Carbon Monoxide,air,19093.1724925788,kg,2.0,NEI,2020,110000397936,Indiana,Lake,18089,331315
3984811,Nitrogen Oxides,air,22729.96725307,kg,2.0,NEI,2020,110000397936,Indiana,Lake,18089,331315
3984811,PM2.5 Primary (Filt + Cond),air,20730.313363869187,kg,2.0,NEI,2020,110000397936,Indiana,Lake,18089,331315
3984811,Sulfur Dioxide,air,136.37980351842,kg,2.0,NEI,2020,110000397936,Indiana,Lake,18089,331315
3984811,Volatile Organic Compounds,air,68479.82076560394,kg,1.084987493537348,NEI,2020,110000397936,Indiana,Lake,18089,331315
4120511,Carbon Dioxide,air,47135407.65215282,kg,2.0,NEI,2020,110017416090,South carolina,Berkeley,45015,331315
4120511,Carbon Monoxide,air,32998.37817095127,kg,2.0,NEI,2020,110017416090,South carolina,Berkeley,45015,331315
4120511,Nitrogen Oxides,air,34234.04724782735,kg,2.0,NEI,2020,110017416090,South carolina,Berkeley,45015,331315
4120511,PM2.5 Primary (Filt + Cond),air,9299.871341611575,kg,2.0,NEI,2020,110017416090,South carolina,Berkeley,45015,331315
4120511,Sulfur Dioxide,air,236.9230791807726,kg,2.0,NEI,2020,110017416090,South carolina,Berkeley,45015,331315
4120511,Volatile Organic Compounds,air,84974.88849549124,kg,3.1534086759811166,NEI,2020,110017416090,South carolina,Berkeley,45015,331315
4143011,Carbon Dioxide,air,32861105.6365498,kg,5.0,NEI,2020,110056961328,Tennessee,Smith,47159,331318
4143011,Carbon Monoxide,air,21587.374407003856,kg,5.0,NEI,2020,110056961328,Tennessee,Smith,47159,331318
4143011,Nitrogen Oxides,air,45045.63362264728,kg,5.0,NEI,2020,110056961328,Tennessee,Smith,47159,331318
4143011,PM2.5 Primary (Filt + Cond),air,8980.992996885861,kg,2.616869336298712,NEI,2020,110056961328,Tennessee,Smith,47159,331318
4143011,Sulfur Dioxide,air,1834.9316642716942,kg,5.0,NEI,2020,110056961328,Tennessee,Smith,47159,331318
4143011,Volatile Organic Compounds,air,7307.454611602556,kg,4.195465759030713,NEI,2020,110056961328,Tennessee,Smith,47159,331318
4143611,Carbon Dioxide,air,158096827.11779234,kg,5.0,NEI,2020,110070828214,Tennessee,Blount,47009,331314
4143611,Carbon Monoxide,air,63656.85442450589,kg,5.0,NEI,2020,110070828214,Tennessee,Blount,47009,331314
4143611,Nitrogen Oxides,air,90993.44920164773,kg,5.0,NEI,2020,110070828214,Tennessee,Blount,47009,331314
4143611,PM2.5 Primary (Filt + Cond),air,42732.713928607336,kg,4.911223705616001,NEI,2020,110070828214,Tennessee,Blount,47009,331314
4143611,Sulfur Dioxide,air,751.5289734306507,kg,5.0,NEI,2020,110070828214,Tennessee,Blount,47009,331314
4143611,Volatile Organic Compounds,air,91746.30368291936,kg,4.999999999999999,NEI,2020,110070828214,Tennessee,Blount,47009,331314
4146711,Carbon Monoxide,air,9104.687487588,kg,2.0,NEI,2020,110001866856,Texas,Dallas,48113,331318
4146711,Nitrogen Oxides,air,10838.771118098002,kg,2.0,NEI,2020,110001866856,Texas,Dallas,48113,331318
4146711,PM2.5 Primary (Filt + Cond),air,911.176352856,kg,2.0069693349263242,NEI,2020,110001866856,Texas,Dallas,48113,331318
4146711,Sulfur Dioxide,air,63.140057904,kg,2.0,NEI,2020,110001866856,Texas,Dallas,48113,331318
4146711,Volatile Organic Compounds,air,4456.635753724002,kg,3.8658091165524264,NEI,2020,110001866856,Texas,Dallas,48113,331318
4181111,Carbon Monoxide,air,1638.41374219908,kg,2.0,NEI,2020,110000341924,Virginia,Chesterfield,51041,331318
4181111,Nitrogen Oxides,air,1950.492550237,kg,2.0,NEI,2020,110000341924,Virginia,Chesterfield,51041,331318
4181111,PM2.5 Primary (Filt + Cond),air,304.63608299401204,kg,3.540185072354749,NEI,2020,110000341924,Virginia,Chesterfield,51041,331318
4181111,Sulfur Dioxide,air,11.702955301422,kg,2.0,NEI,2020,110000341924,Virginia,Chesterfield,51041,331318
4181111,Volatile Organic Compounds,air,100855.98627055541,kg,2.0019968113486235,NEI,2020,110000341924,Virginia,Chesterfield,51041,331318
4518411,Carbon Dioxide,air,33834805.80356516,kg,5.0,NEI,2020,110000493788,Indiana,Allen,18003,331314
4759111,Carbon Monoxide,air,48539.690620729,kg,5.000000000000001,NEI,2020,110017420067,Tennessee,Carroll,47017,331315
4759111,Nitrogen Oxides,air,58379.3882565124,kg,5.000000000000001,NEI,2020,110017420067,Tennessee,Carroll,47017,331315
4759111,PM2.5 Primary (Filt + Cond),air,14566.973450117704,kg,2.0,NEI,2020,110017420067,Tennessee,Carroll,47017,331315
4759111,Sulfur Dioxide,air,370.80450499708,kg,5.0,NEI,2020,110017420067,Tennessee,Carroll,47017,331315
4759111,Volatile Organic Compounds,air,838964.6383894049,kg,5.000000000000001,NEI,2020,110017420067,Tennessee,Carroll,47017,331315
4788511,Carbon Dioxide,air,2086887.7758960002,kg,2.0,NEI,2020,110000416880,Wisconsin,Sheboygan,55117,331314
4788511,Carbon Monoxide,air,7302.837157,kg,2.0,NEI,2020,110000416880,Wisconsin,Sheboygan,55117,331314
4788511,Nitrogen Oxides,air,8697.18010238,kg,2.0,NEI,2020,110000416880,Wisconsin,Sheboygan,55117,331314
4788511,PM2.5 Primary (Filt + Cond),air,10670.795703017913,kg,2.0,NEI,2020,110000416880,Wisconsin,Sheboygan,55117,331314
4788511,Sulfur Dioxide,air,50.80234544,kg,1.9464285714285714,NEI,2020,110000416880,Wisconsin,Sheboygan,55117,331314
4788511,Volatile Organic Compounds,air,5723.59081538407,kg,2.0,NEI,2020,110000416880,Wisconsin,Sheboygan,55117,331314
4791011,Carbon Dioxide,air,6237036.60831944,kg,2.0,NEI,2020,110001801364,Illinois,Lake,17097,331315
4791011,Carbon Monoxide,air,4364.58916126464,kg,2.0,NEI,2020,110001801364,Illinois,Lake,17097,331315
4791011,Nitrogen Oxides,air,5196.12195142656,kg,2.0,NEI,2020,110001801364,Illinois,Lake,17097,331315
4791011,PM2.5 Primary (Filt + Cond),air,5512.7094676222805,kg,2.9284035043893732,NEI,2020,110001801364,Illinois,Lake,17097,331315
4791011,Sulfur Dioxide,air,30.655586734080003,kg,2.0,NEI,2020,110001801364,Illinois,Lake,17097,331315
4791011,Volatile Organic Compounds,air,14219.780605222499,kg,3.375259376221122,NEI,2020,110001801364,Illinois,Lake,17097,331315
4834911,Carbon Dioxide,air,204039834.99823478,kg,5.0,NEI,2020,110056954470,South carolina,Berkeley,45015,331313
4834911,Carbon Monoxide,air,22330843.125902098,kg,4.996213360468866,NEI,2020,110056954470,South carolina,Berkeley,45015,331313
4834911,Nitrogen Oxides,air,366921.8203529291,kg,4.72491112051681,NEI,2020,110056954470,South carolina,Berkeley,45015,331313
4834911,PM2.5 Primary (Filt + Cond),air,54362.169785546575,kg,2.0,NEI,2020,110056954470,South carolina,Berkeley,45015,331313
4834911,Sulfur Dioxide,air,1572655.7684034433,kg,3.9997358035509993,NEI,2020,110056954470,South carolina,Berkeley,45015,331313
4834911,Volatile Organic Compounds,air,0.0,kg,4.324610880005268,NEI,2020,110056954470,South carolina,Berkeley,45015,331313
4881611,Carbon Monoxide,air,321.32483490799996,kg,2.0,NEI,2020,110000464499,Texas,Bexar,48029,331315
4881611,Nitrogen Oxides,air,451.68728204600006,kg,2.0,NEI,2020,110000464499,Texas,Bexar,48029,331315
4881611,PM2.5 Primary (Filt + Cond),air,33.928709276,kg,2.0,NEI,2020,110000464499,Texas,Bexar,48029,331315
4881611,Sulfur Dioxide,air,8.346099608,kg,2.0,NEI,2020,110000464499,Texas,Bexar,48029,331315
4881611,Volatile Organic Compounds,air,35.48492427896632,kg,2.7040816326530606,NEI,2020,110000464499,Texas,Bexar,48029,331315
4922011,Carbon Dioxide,air,21943503.763891973,kg,5.0,NEI,2020,110000479312,California,San bernardino,06071,331318
4922011,Carbon Monoxide,air,9662.279516181601,kg,5.0,NEI,2020,110000479312,California,San bernardino,06071,331318
4922011,Nitrogen Oxides,air,11596.6513935888,kg,5.000000000000001,NEI,2020,110000479312,California,San bernardino,06071,331318
4922011,PM2.5 Primary (Filt + Cond),air,2415.9882681115646,kg,4.999999999999999,NEI,2020,110000479312,California,San bernardino,06071,331318
4922011,Sulfur Dioxide,air,98.44351493499602,kg,4.999999999999999,NEI,2020,110000479312,California,San bernardino,06071,331318
4922011,Volatile Organic Compounds,air,3276.603698478924,kg,4.999999999999999,NEI,2020,110000479312,California,San bernardino,06071,331318
4937811,Carbon Dioxide,air,166632628.58190835,kg,5.0,NEI,2020,110040947820,Washington,Whatcom,53073,331313
4937811,Carbon Monoxide,air,11914256.7710628,kg,3.92895192496585,NEI,2020,110040947820,Washington,Whatcom,53073,331313
4937811,Nitrogen Oxides,air,87978.77608519999,kg,1.5711486904516399,NEI,2020,110040947820,Washington,Whatcom,53073,331313
4937811,PM2.5 Primary (Filt + Cond),air,459189.6998458,kg,2.018610348301954,NEI,2020,110040947820,Washington,Whatcom,53073,331313
4937811,Sulfur Dioxide,air,1463670.0032108,kg,4.020131149979547,NEI,2020,110040947820,Washington,Whatcom,53073,331313
4937811,Volatile Organic Compounds,air,0.0,kg,1.239085491912927,NEI,2020,110040947820,Washington,Whatcom,53073,331313
4951711,Carbon Dioxide,air,67550211.58665006,kg,5.0,NEI,2020,110011900149,Pennsylvania,Schuylkill,42107,331318
4951711,Carbon Monoxide,air,44660.704750200006,kg,2.0,NEI,2020,110011900149,Pennsylvania,Schuylkill,42107,331318
4951711,Nitrogen Oxides,air,60069.2375591,kg,1.5100052858113722,NEI,2020,110011900149,Pennsylvania,Schuylkill,42107,331318
4951711,PM2.5 Primary (Filt + Cond),air,24229.73322990066,kg,2.0,NEI,2020,110011900149,Pennsylvania,Schuylkill,42107,331318
4951711,Sulfur Dioxide,air,319.964057798,kg,2.0,NEI,2020,110011900149,Pennsylvania,Schuylkill,42107,331318
4951711,Volatile Organic Compounds,air,2734.982224061382,kg,2.41677099442767,NEI,2020,110011900149,Pennsylvania,Schuylkill,42107,331318
5344011,Carbon Dioxide,air,43383607.4414375,kg,5.0,NEI,2020,110000918348,Kentucky,Hancock,21091,331318
5344011,Carbon Monoxide,air,30847.288822143302,kg,3.0000000000000004,NEI,2020,110000918348,Kentucky,Hancock,21091,331318
5344011,Nitrogen Oxides,air,31879.10969590917,kg,3.0,NEI,2020,110000918348,Kentucky,Hancock,21091,331318
5344011,PM2.5 Primary (Filt + Cond),air,63041.7463121602,kg,2.0,NEI,2020,110000918348,Kentucky,Hancock,21091,331318
5344011,Sulfur Dioxide,air,249.9930167358162,kg,3.0,NEI,2020,110000918348,Kentucky,Hancock,21091,331318
5344011,Volatile Organic Compounds,air,3313.2915962129273,kg,3.0,NEI,2020,110000918348,Kentucky,Hancock,21091,331318
5344111,Carbon Dioxide,air,156355126.81904462,kg,5.0,NEI,2020,110058164187,Kentucky,Hancock,21091,331318
5344111,Carbon Monoxide,air,150006.2790441078,kg,3.0,NEI,2020,110058164187,Kentucky,Hancock,21091,331318
5344111,Nitrogen Oxides,air,133507.09082045767,kg,3.0,NEI,2020,110058164187,Kentucky,Hancock,21091,331318
5344111,PM2.5 Primary (Filt + Cond),air,122898.56101192872,kg,2.0,NEI,2020,110058164187,Kentucky,Hancock,21091,331318
5344111,Sulfur Dioxide,air,2287.8757162394672,kg,3.0,NEI,2020,110058164187,Kentucky,Hancock,21091,331318
5344111,Volatile Organic Compounds,air,196065.9392412743,kg,3.0,NEI,2020,110058164187,Kentucky,Hancock,21091,331318
5364011,Carbon Dioxide,air,323191055.4358243,kg,5.0,NEI,2020,110043809171,Missouri,New madrid,29143,331313
5364011,Carbon Monoxide,air,13077813.007208487,kg,1.1427122583901084,NEI,2020,110043809171,Missouri,New madrid,29143,331313
5364011,Nitrogen Oxides,air,4961.574780008001,kg,2.0052658524098588,NEI,2020,110043809171,Missouri,New madrid,29143,331313
5364011,PM2.5 Primary (Filt + Cond),air,161544.745332124,kg,4.968008553814568,NEI,2020,110043809171,Missouri,New madrid,29143,331313
5364011,Sulfur Dioxide,air,2917766.576578854,kg,4.133441476664195,NEI,2020,110043809171,Missouri,New madrid,29143,331313
5364011,Volatile Organic Compounds,air,0.0,kg,2.6786263502386967,NEI,2020,110043809171,Missouri,New madrid,29143,331313
5451611,Carbon Dioxide,air,2508547.243048,kg,2.0,NEI,2020,110000920200,Pennsylvania,Lycoming,42081,331315
5451611,Carbon Monoxide,air,1782.3458586780002,kg,2.0,NEI,2020,110000920200,Pennsylvania,Lycoming,42081,331315
5451611,Nitrogen Oxides,air,2090.516514856,kg,2.0,NEI,2020,110000920200,Pennsylvania,Lycoming,42081,331315
5451611,PM2.5 Primary (Filt + Cond),air,158.213018656,kg,2.0,NEI,2020,110000920200,Pennsylvania,Lycoming,42081,331315
5451611,Sulfur Dioxide,air,12.70058636,kg,2.0,NEI,2020,110000920200,Pennsylvania,Lycoming,42081,331315
5451611,Volatile Organic Compounds,air,41083.22172801,kg,1.0572378081768297,NEI,2020,110000920200,Pennsylvania,Lycoming,42081,331315
5643711,Carbon Monoxide,air,392.175963102,kg,2.8910478834142954,NEI,2020,110012466107,Massachusetts,Bristol,25005,331318
5643711,Nitrogen Oxides,air,751.693275564,kg,2.5771180304127443,NEI,2020,110012466107,Massachusetts,Bristol,25005,331318
5643711,PM2.5 Primary (Filt + Cond),air,248.253644218272,kg,2.0,NEI,2020,110012466107,Massachusetts,Bristol,25005,331318
5643711,Sulfur Dioxide,air,4.445205226000001,kg,2.551020408163265,NEI,2020,110012466107,Massachusetts,Bristol,25005,331318
5643711,Volatile Organic Compounds,air,7866.833909858001,kg,4.9875110993230845,NEI,2020,110012466107,Massachusetts,Bristol,25005,331318
5682311,Carbon Monoxide,air,3230.0557607579804,kg,5.0,NEI,2020,110000477939,California,Los angeles,06037,331314
5682311,Nitrogen Oxides,air,6615.19112408,kg,5.000000000000001,NEI,2020,110000477939,California,Los angeles,06037,331314
5682311,PM2.5 Primary (Filt + Cond),air,1137.0237922615065,kg,5.0,NEI,2020,110000477939,California,Los angeles,06037,331314
5682311,Sulfur Dioxide,air,49.115979726814004,kg,5.0,NEI,2020,110000477939,California,Los angeles,06037,331314
5682311,Volatile Organic Compounds,air,647.6570676765656,kg,5.0,NEI,2020,110000477939,California,Los angeles,06037,331314
5768711,Carbon Dioxide,air,103342517.72597836,kg,5.0,NEI,2020,110027376382,West virginia,Jackson,54035,331314
5768711,Carbon Monoxide,air,63268.878137080006,kg,4.0,NEI,2020,110027376382,West virginia,Jackson,54035,331314
5768711,Nitrogen Oxides,air,105441.17514546,kg,4.0,NEI,2020,110027376382,West virginia,Jackson,54035,331314
5768711,PM2.5 Primary (Filt + Cond),air,33941.40986236,kg,2.0,NEI,2020,110027376382,West virginia,Jackson,54035,331314
5768711,Sulfur Dioxide,air,453.59237,kg,4.0,NEI,2020,110027376382,West virginia,Jackson,54035,331314
5768711,Volatile Organic Compounds,air,149361.61714782,kg,4.0,NEI,2020,110027376382,West virginia,Jackson,54035,331314
5778511,PM2.5 Primary (Filt + Cond),air,148.98656701823973,kg,2.0,NEI,2020,110000379607,Kentucky,Kenton,21117,331314
5778511,Volatile Organic Compounds,air,1995.8501361607732,kg,3.0,NEI,2020,110000379607,Kentucky,Kenton,21117,331314
5816811,Carbon Dioxide,air,5639060.34384,kg,3.0,NEI,2020,110057505864,Kentucky,Hopkins,21107,331314
5816811,Carbon Monoxide,air,3947.342240688,kg,3.0000000000000004,NEI,2020,110057505864,Kentucky,Hopkins,21107,331314
5816811,Nitrogen Oxides,air,10936.56563307,kg,3.0,NEI,2020,110057505864,Kentucky,Hopkins,21107,331314
5816811,PM2.5 Primary (Filt + Cond),air,12623.612470537824,kg,2.0,NEI,2020,110057505864,Kentucky,Hopkins,21107,331314
5816811,Sulfur Dioxide,air,28.195301719200003,kg,3.0,NEI,2020,110057505864,Kentucky,Hopkins,21107,331314
5816811,Volatile Organic Compounds,air,570.7443113074934,kg,3.0,NEI,2020,110057505864,Kentucky,Hopkins,21107,331314
5846711,Carbon Dioxide,air,86900.01490565372,kg,5.0,NEI,2020,110000606997,Texas,Calhoun,48057,331313
5846711,Carbon Monoxide,air,3129.1523236820003,kg,1.9251732235526047,NEI,2020,110000606997,Texas,Calhoun,48057,331313
5846711,Nitrogen Oxides,air,4804.722538462001,kg,4.193021543341578,NEI,2020,110000606997,Texas,Calhoun,48057,331313
5846711,PM2.5 Primary (Filt + Cond),air,1010.3301934424161,kg,2.0,NEI,2020,110000606997,Texas,Calhoun,48057,331313
5846711,Sulfur Dioxide,air,1264.61552756,kg,5.0,NEI,2020,110000606997,Texas,Calhoun,48057,331313
5846711,Volatile Organic Compounds,air,3097.6362622429983,kg,2.9428794338098023,NEI,2020,110000606997,Texas,Calhoun,48057,331313
6123811,Carbon Monoxide,air,3076.6263272359997,kg,2.0,NEI,2020,110000441095,Missouri,St. louis city,29510,331315
6123811,Nitrogen Oxides,air,5171.134454948,kg,2.0,NEI,2020,110000441095,Missouri,St. louis city,29510,331315
6123811,PM2.5 Primary (Filt + Cond),air,2762.3775333,kg,4.137668308702792,NEI,2020,110000441095,Missouri,St. louis city,29510,331315
6123811,Sulfur Dioxide,air,109.043605748,kg,2.0,NEI,2020,110000441095,Missouri,St. louis city,29510,331315
6123811,Volatile Organic Compounds,air,31739.400342958004,kg,1.983619489691797,NEI,2020,110000441095,Missouri,St. louis city,29510,331315
6190711,Carbon Dioxide,air,20948147.38010425,kg,2.0,NEI,2020,110000423907,Minnesota,Dakota,27037,331314
6190711,Carbon Monoxide,air,25295.394979316,kg,2.489465416699542,NEI,2020,110000423907,Minnesota,Dakota,27037,331314
6190711,Nitrogen Oxides,air,32094.091432603203,kg,1.114286182700505,NEI,2020,110000423907,Minnesota,Dakota,27037,331314
6190711,PM2.5 Primary (Filt + Cond),air,30904.745848459115,kg,2.0,NEI,2020,110000423907,Minnesota,Dakota,27037,331314
6190711,Sulfur Dioxide,air,979.3957072749788,kg,1.9992525928373295,NEI,2020,110000423907,Minnesota,Dakota,27037,331314
6190711,Volatile Organic Compounds,air,17455.099897883036,kg,1.9999879809595906,NEI,2020,110000423907,Minnesota,Dakota,27037,331314
6370211,Carbon Dioxide,air,24870204.265898608,kg,5.0,NEI,2020,110043794212,Ohio,Licking,39089,331318
6370211,Carbon Monoxide,air,17485.07867876,kg,2.0,NEI,2020,110043794212,Ohio,Licking,39089,331318
6370211,Nitrogen Oxides,air,58525.390568568,kg,2.0,NEI,2020,110043794212,Ohio,Licking,39089,331318
6370211,PM2.5 Primary (Filt + Cond),air,45508.0243692074,kg,2.0,NEI,2020,110043794212,Ohio,Licking,39089,331318
6370211,Sulfur Dioxide,air,613.3294590192,kg,2.0,NEI,2020,110043794212,Ohio,Licking,39089,331318
6370211,Volatile Organic Compounds,air,5051.2440014842,kg,2.0,NEI,2020,110043794212,Ohio,Licking,39089,331318
6439011,Carbon Dioxide,air,106123418.20297644,kg,5.0,NEI,2020,110043786285,Washington,Spokane,53063,331315
6439011,Carbon Monoxide,air,86164.4066052,kg,1.991366603495473,NEI,2020,110043786285,Washington,Spokane,53063,331315
6439011,Nitrogen Oxides,air,90473.5341202,kg,1.9901734683645849,NEI,2020,110043786285,Washington,Spokane,53063,331315
6439011,PM2.5 Primary (Filt + Cond),air,33066.883773,kg,2.4164609053497945,NEI,2020,110043786285,Washington,Spokane,53063,331315
6439011,Sulfur Dioxide,air,562.4545388,kg,2.0,NEI,2020,110043786285,Washington,Spokane,53063,331315
6439011,Volatile Organic Compounds,air,125508.55015631512,kg,3.215012630819199,NEI,2020,110043786285,Washington,Spokane,53063,331315
6559911,Carbon Dioxide,air,115705519.8465606,kg,5.0,NEI,2020,110000334200,Pennsylvania,Lancaster,42071,331318
6559911,Carbon Monoxide,air,76054.73986264001,kg,2.0,NEI,2020,110000334200,Pennsylvania,Lancaster,42071,331318
6559911,Nitrogen Oxides,air,131561.201053436,kg,2.1107346915696583,NEI,2020,110000334200,Pennsylvania,Lancaster,42071,331318
6559911,PM2.5 Primary (Filt + Cond),air,41462.42485861153,kg,2.0,NEI,2020,110000334200,Pennsylvania,Lancaster,42071,331318
6559911,Sulfur Dioxide,air,568.532676558,kg,2.0,NEI,2020,110000334200,Pennsylvania,Lancaster,42071,331318
6559911,Volatile Organic Compounds,air,139962.86500574875,kg,1.0618159070324371,NEI,2020,110000334200,Pennsylvania,Lancaster,42071,331318
6581611,Carbon Dioxide,air,3489939.69478,kg,2.0,NEI,2020,110000332765,Pennsylvania,Dauphin,42043,331318
6581611,Carbon Monoxide,air,874.707526308,kg,2.0,NEI,2020,110000332765,Pennsylvania,Dauphin,42043,331318
6581611,Nitrogen Oxides,air,5193.360481078001,kg,2.0,NEI,2020,110000332765,Pennsylvania,Dauphin,42043,331318
6581611,PM2.5 Primary (Filt + Cond),air,478.12264536960004,kg,2.0,NEI,2020,110000332765,Pennsylvania,Dauphin,42043,331318
6581611,Sulfur Dioxide,air,109.31576117,kg,2.0,NEI,2020,110000332765,Pennsylvania,Dauphin,42043,331318
6581611,Volatile Organic Compounds,air,34009.993028704,kg,4.0,NEI,2020,110000332765,Pennsylvania,Dauphin,42043,331318
660311,Carbon Dioxide,air,3410.9511194682004,kg,5.0,NEI,2020,110000597907,Arkansas,Jackson,05067,331315
660311,Carbon Monoxide,air,2707.8920178156,kg,2.0219501899535666,NEI,2020,110000597907,Arkansas,Jackson,05067,331315
660311,Nitrogen Oxides,air,3292.0464155964005,kg,2.0837949107984324,NEI,2020,110000597907,Arkansas,Jackson,05067,331315
660311,PM2.5 Primary (Filt + Cond),air,878.637994912524,kg,2.0,NEI,2020,110000597907,Arkansas,Jackson,05067,331315
660311,Sulfur Dioxide,air,25.278702780100005,kg,2.7213350080746452,NEI,2020,110000597907,Arkansas,Jackson,05067,331315
660311,Volatile Organic Compounds,air,630957.8794136385,kg,3.999453720496925,NEI,2020,110000597907,Arkansas,Jackson,05067,331315
6901511,Carbon Monoxide,air,2468.6129707932,kg,2.0,NEI,2020,110000344985,West virginia,Marion,54049,331315
6901511,Nitrogen Oxides,air,2938.82496523,kg,2.0,NEI,2020,110000344985,West virginia,Marion,54049,331315
6901511,PM2.5 Primary (Filt + Cond),air,1401.7845818022201,kg,2.0,NEI,2020,110000344985,West virginia,Marion,54049,331315
6901511,Sulfur Dioxide,air,17.63294979138,kg,2.0,NEI,2020,110000344985,West virginia,Marion,54049,331315
6901511,Volatile Organic Compounds,air,175280.5266399204,kg,3.9981618262701826,NEI,2020,110000344985,West virginia,Marion,54049,331315
6952911,Carbon Monoxide,air,4055.1157878,kg,5.0,NEI,2020,110002226181,Mississippi,Tate,28137,331318
6952911,Nitrogen Oxides,air,4835.294664200001,kg,5.0,NEI,2020,110002226181,Mississippi,Tate,28137,331318
6952911,PM2.5 Primary (Filt + Cond),air,1250.8444632068001,kg,2.0,NEI,2020,110002226181,Mississippi,Tate,28137,331318
6952911,Sulfur Dioxide,air,27.2155422,kg,5.000000000000001,NEI,2020,110002226181,Mississippi,Tate,28137,331318
6952911,Volatile Organic Compounds,air,41110.52798868401,kg,5.0,NEI,2020,110002226181,Mississippi,Tate,28137,331318
7027911,Carbon Dioxide,air,590577.2657400001,kg,2.0,NEI,2020,110008802527,Minnesota,Douglas,27041,331318
7027911,Carbon Monoxide,air,403.878646248,kg,2.0,NEI,2020,110008802527,Minnesota,Douglas,27041,331318
7027911,Nitrogen Oxides,air,480.80791220000003,kg,2.0,NEI,2020,110008802527,Minnesota,Douglas,27041,331318
7027911,PM2.5 Primary (Filt + Cond),air,7498.18850454212,kg,2.0,NEI,2020,110008802527,Minnesota,Douglas,27041,331318
7027911,Sulfur Dioxide,air,2.8848474732000002,kg,2.0,NEI,2020,110008802527,Minnesota,Douglas,27041,331318
7027911,Volatile Organic Compounds,air,211.537019741236,kg,3.7602303105079167,NEI,2020,110008802527,Minnesota,Douglas,27041,331318
7049711,Carbon Dioxide,air,25831804.430838503,kg,5.0,NEI,2020,110000416782,Wisconsin,Sheboygan,55117,331314
7049711,Carbon Monoxide,air,14463.699902190001,kg,2.0,NEI,2020,110000416782,Wisconsin,Sheboygan,55117,331314
7049711,Nitrogen Oxides,air,17218.094209778,kg,2.0,NEI,2020,110000416782,Wisconsin,Sheboygan,55117,331314
7049711,PM2.5 Primary (Filt + Cond),air,21277.616556734076,kg,2.0,NEI,2020,110000416782,Wisconsin,Sheboygan,55117,331314
7049711,Sulfur Dioxide,air,102.87474951600001,kg,2.0,NEI,2020,110000416782,Wisconsin,Sheboygan,55117,331314
7049711,Volatile Organic Compounds,air,9501.85296676,kg,2.0,NEI,2020,110000416782,Wisconsin,Sheboygan,55117,331314
7178611,Carbon Dioxide,air,1398878.86908,kg,2.0,NEI,2020,110002034487,Wisconsin,Manitowoc,55071,331314
7178611,Carbon Monoxide,air,24131.3227364902,kg,1.0410233294975269,NEI,2020,110002034487,Wisconsin,Manitowoc,55071,331314
7178611,Nitrogen Oxides,air,69002.25303522937,kg,1.0243743903325977,NEI,2020,110002034487,Wisconsin,Manitowoc,55071,331314
7178611,PM2.5 Primary (Filt + Cond),air,4619.393495771978,kg,2.0,NEI,2020,110002034487,Wisconsin,Manitowoc,55071,331314
7178611,Sulfur Dioxide,air,22.894349127957998,kg,2.0,NEI,2020,110002034487,Wisconsin,Manitowoc,55071,331314
7178611,Volatile Organic Compounds,air,20288.700666705725,kg,1.9997740393829446,NEI,2020,110002034487,Wisconsin,Manitowoc,55071,331314
7200711,Carbon Dioxide,air,4918755.66028,kg,3.0,NEI,2020,110000321535,New jersey,Gloucester,34015,331315
7200711,Carbon Monoxide,air,4888.81856386,kg,3.1837075524216,NEI,2020,110000321535,New jersey,Gloucester,34015,331315
7200711,Nitrogen Oxides,air,7439.82205274,kg,3.577246677234484,NEI,2020,110000321535,New jersey,Gloucester,34015,331315
7200711,PM2.5 Primary (Filt + Cond),air,6448.541287342001,kg,3.9646469620021665,NEI,2020,110000321535,New jersey,Gloucester,34015,331315
7200711,Sulfur Dioxide,air,22.6796185,kg,1.08,NEI,2020,110000321535,New jersey,Gloucester,34015,331315
7200711,Volatile Organic Compounds,air,87849.40889902353,kg,3.9729950748071734,NEI,2020,110000321535,New jersey,Gloucester,34015,331315
7212211,Carbon Dioxide,air,303235552.01292706,kg,5.0,NEI,2020,110000516683,Alabama,Colbert,01033,331315
7212211,Carbon Monoxide,air,174197.61377480003,kg,2.2240391625872302,NEI,2020,110000516683,Alabama,Colbert,01033,331315
7212211,Nitrogen Oxides,air,89693.3552438,kg,1.9935268534439163,NEI,2020,110000516683,Alabama,Colbert,01033,331315
